,Answer.startTimeList,seconds,speaker,video_id,youtube_url
195,Start Time|9.7755|88.3021|181.0678|296.0856|411.5564|436.8206|448.7325|536.7414|583.7698|654.7187|717.033|796.1060|827.0596|886.0179|913.5852|1001.8657|1034.6267|1079.4301|1184.8293|1261.2275|1302.0095|1386.4678|1456.9034|1502.3418|1563.8717|1608.6655|1663.3940|1712.7474|1745.7647|1759.5084|1801.4018|1860.3322|1903.9562|1985.2766|2097.9894|2128.6433|2165.1671|2210.8559|2257.9008|2328.4251|2371.5159|2399.2697|2422.2838|2502.3607|2503.5292|2506.5292|2507.5292|2563.0583|2585.9727|2642.5143|2686.7190|2779.9375|2849.0393|2893.4672|2953.1743|2967.2241|3037.9437|3072.2623|3081.6698|3170.6591|3220.3810|3264.0726|3359.6619|3401.4547|3479.1858|3531.5811|3594.9027|3634.8523|3683.0291|3713.3212|3735.9911|3771.8299,3825.93,anat-1,mDoU582hsNk.mp4,https://www.youtube.com/watch?v=mDoU582hsNk
196,Start Time|25.1249|42.6249|71.5846|102.5845|128.5845|161.0845|244.5845|252.5844|314.0844|337.5844|358.0844|387.5843|398.0843|419.0843|458.5843|474.5843|536.0843|607.6506|695.1506|1245.9348|1281.9347|1334.4347|1393.9347|1445.9347|1461.9346|1468.4345|1481.4345|1519.9345|1565.9345|1617.4345|1692.9344|1705.4344|1764.9344|1784.9344|1825.9344|1843.4344|1871.4344|1916.9344|1942.4344|1973.4344|2110.9344|2120.4344|2147.4344|2205.4344|2243.4344|2269.4343|2338.9343|2424.4342|2520.9342|2698.4342|2718.9341|2802.4341|2842.9341|2869.9341|3134.9341|3182.9341|3289.9341|3320.9340|3399.9339|3449.9339|3464.9338|3491.4338|3516.4338|3542.9338|3569.4338|3602.4338,3670.59,anat-1,Jz_A_b0HYWk.mp4,https://www.youtube.com/watch?v=Jz_A_b0HYWk
197,Start Time|17.9029|204.8525|355.6742|401.6934|452.8632|482.3071|581.3041|636.5740|705.2560|722.4558|752.2270|821.7267|851.2376|962.0209|1069.0825|1148.2377|1173.9926|1238.6455|1260.4813|1324.9928|1377.4166|1410.5090|1430.7264|1435.3171|1539.2374|1583.9090|1618.7359|1642.2265|1661.4014|1788.6735|1996.6007|2061.4548|2081.4744|2114.6561|2162.5628|2190.1341|2258.4663|2354.2070|2488.6620|2579.5423|2702.7935|2714.2314|2727.1665|2752.1359|2772.3979|2829.0051|2844.8398|2877.5106|3037.8094|3159.0437|3251.2590|3295.5992|3320.8346|3380.7127|3455.4072|3496.2769|3527.3862|3601.2453|3641.9379|3678.1886|3714.6235|3754.2559|3801.0955|3842.5884|3869.2664|3885.9035|3974.2209|3988.3432|4056.0936|4089.5130|4130.4230|4218.4429|4290.2013|4309.3991|4396.7631|4417.1871,4447.32,anat-1,SYrdGRPIGms.mp4,https://www.youtube.com/watch?v=SYrdGRPIGms
198,Start Time|11.7746|180.7746|309.2745|469.2745|576.2745|701.7745|760.7745|879.7745|966.7744|1210.7744|1417.2744|1712.7744|1839.2744|2055.2740|2326.7512|2538.7511|2699.7511|2787.7511|3006.0376|3371.4423|3518.9444|3735.666,3748.17,psy-2,y5KMF4sUHEg.mp4,https://www.youtube.com/watch?v=y5KMF4sUHEg
199,Start Time|29.5191|62.5191|298.0191|543.5191|580.0191|826.0191|960.0191|1172.0191|1281.5191|1393.0191|1449.5191|1486.0190|1552.0190|1620.0190|1694.5190|1775.0190|1926.5190|2155.0190|2264.5190|2348.5190|2388.5190|2491.0190|2585.5190|2603.0189|2625.5189|2669.5189|2710.5189|2790.5189|2893.5189|2930.5189|2952.5189|2975.5189|3136.5188|3297.5188|3425.5188|3505.5188|3608.5187|3770.5187|3796.0187|3843.5187|3856.5187,3877.15,speaking,giwVjX1iuMg.mp4,https://www.youtube.com/watch?v=giwVjX1iuMg
200,Start Time|29.7768|43.7768|162.2768|309.7768|437.2768|526.2768|672.2768|790.7768|882.7768|1147.2768|1244.2767|1388.2767|1694.7767|1767.7767|1906.7767|2093.7767|2191.7767|2266.2767|2316.2767|2434.2767|2509.7767|2574.7767|2730.2767|2794.7767|2851.2767|2899.2767|2977.2767|3028.7767|3080.2766|3110.2765|3282.2765|3404.2765|3507.2765|3594.2765|3660.7765|3728.2765|3816.7765|3821.2765|3874.2765,3895.22,speaking,bfOusdt4LJ0.mp4,https://www.youtube.com/watch?v=bfOusdt4LJ0
201,Start Time|11.4454|29.3824|68.9799|214.5202|248.2099|349.7746|425.1759|518.8848|703.4986|883.3672|1103.8902|1187.3902|1250.2917|1406.4963|1553.7690|1708.5255|1886.2865|2068.7330|2091.7330|2209.7330|2270.9075|2378.3075|2420.8075|2627.7749|2721.7612|2897.0053|3015.1280|3136.0227|3208.0227|3238.2402|3577.2018|3689.3058|3882.7744|3952.2744|4016.2744,4036.77,speaking,CP_StVLO_T0.mp4,https://www.youtube.com/watch?v=CP_StVLO_T0
202,Start Time|29.9757|72.2560|213.2560|392.7560|459.7560|532.2560|561.2560|655.7560|772.7560|826.7560|887.2560|924.7560|1020.7560|1095.2560|1131.2559|1159.7559|1316.7559|1328.7558|1373.2558|1401.2557|1450.2557|1466.7556|1638.2556|1878.7556|1932.7556|1976.7556|2086.2556|2156.2556|2288.2556|2410.2556|2599.7556|2737.7555|2938.7555|3117.5692|3236.0692|3445.0692|3498.0692|3566.0691|3598.5691|3638.0691|3689.5691|3759.5691|3836.5691|3858.5691|3897.5691|3907.5691|3946.0691,3966.81,speaking,KxenIPZl3jg.mp4,https://www.youtube.com/watch?v=KxenIPZl3jg
203,Start Time|30.6048|53.6048|246.0094|414.5094|489.0094|723.0094|911.9908|1083.4908|1200.9908|1269.4907|1371.9907|1462.9907|1558.4907|1593.4907|1664.4907|1856.9907|2042.4907|2104.9907|2240.9907|2290.4906|2335.4906|2440.4906|2536.9905|2566.4905|2696.9905|2730.9905|2839.4905|2928.4905|2993.9905|3077.4905|3141.9905|3143.4904|3143.9904|3189.9904|3260.4904|3296.4904|3401.4904|3488.4904|3577.9904|3645.4904|3680.9904|3751.4904|3789.9904|3889.4904|3959.4903|3965.4903|3983.4902,4004.1,speaking,hFB-I5tDNyU.mp4,https://www.youtube.com/watch?v=hFB-I5tDNyU
204,Start Time|30.5044|40.0044|150.0044|402.5044|667.0044|950.5043|1066.0042|1184.5042|1235.0042|1382.0042|1483.0042|1562.5042|1628.5042|1792.0042|1845.0042|1873.0042|2032.0042|2081.5042|2170.5042|2337.5042|2431.0042|2498.0042|2566.0042|2677.0041|2774.0041|2849.5041|2902.5041|3189.5040|3388.0039|3537.5039|3706.5039|3900.5038|3921.5038|3948.5038,3969.31,speaking,1zp3EWKJAsA.mp4,https://www.youtube.com/watch?v=1zp3EWKJAsA
205,Start Time|30.5110|95.0109|207.5109|316.5109|429.5109|501.5109|585.0109|662.0109|808.5109|900.5109|1017.5109|1070.5109|1341.8218|1425.3218|1535.8218|1620.3217|1679.8217|1804.3217|1860.8217|1897.3217|1923.3216|1979.8216|2039.3216|2151.8216|2173.8215|2216.3215|2233.8215|2299.3215|2424.8215|2464.3215|2519.8215|2643.8215|2674.8214|2737.8214|2816.3214|2912.8214|2952.8214|3008.3214|3123.8214|3171.3214|3213.3214|3323.3214|3365.3214|3420.3214|3451.3214|3488.3214|3552.3214|3614.3214|3685.8214|3768.3214|3791.369,3812.37,speaking,NPeyJe7NP0k.mp4,https://www.youtube.com/watch?v=NPeyJe7NP0k
206,Start Time|29.9671|73.4671|186.4671|356.9671|419.9671|519.9670|565.9670|588.9669|649.9669|681.9668|694.4668|752.4667|886.4667|957.9667|998.9667|1138.9667|1210.4667|1300.4667|1394.9667|1429.4666|1475.4666|1527.9665|1555.9665|1655.4665|1777.9665|1868.9665|1941.4665|2027.9665|2129.9665|2231.4665|2298.4664|2328.9664|2340.4664|2359.4664|2538.4664|2559.9664|2604.4664|2650.9664|2688.4664|2755.4664|2888.9663|2964.9663|3075.9663|3151.4663|3269.9663|3345.4663|3393.9663|3471.4663|3503.4662|3577.4662|3582.4662|3594.4662,3615.49,speaking,2Tv_gIw_EPw.mp4,https://www.youtube.com/watch?v=2Tv_gIw_EPw
207,Start Time|30.4188|214.7655|268.4800|476.7286|613.9275|670.6343|729.7734|801.1067|1023.1901|1169.8643|1233.0488|1306.1906|1558.5842|1774.1609|1893.8361|1940.7146|2045.5200|2118.8874|2231.1627|2265.6627|2340.7576|2413.3667|2478.9100|2494.0403|2557.0403|2674.0403|2714.5403|2864.0403|2879.0403|2938.5403|3018.5403|3112.5403|3172.0403|3246.0403|3265.5403|3357.5403|3454.5403|3486.5403|3593.5403|3655.5403|3693.0403|3695.0403|3724.0403|3802.2161|3869.5698|3879.8301|3898.9222,3919.76,speaking,D1CN2KIGpdo.mp4,https://www.youtube.com/watch?v=D1CN2KIGpdo
208,Start Time|25.5929|173.4813|318.3115|403.3122|700.9357|807.0417|1015.6480|1243.9313|1300.1863|1422.0689|1569.8692|1646.7989|1710.4016|1803.2424|1848.0101|1927.1542|1996.6361|2080.6774|2135.0715|2182.7970|2213.2800|2253.8984|2384.3679|2464.4730|2516.6590|2560.5045|2667.1884|2797.5889|2960.0842|3042.2696|3186.1793|3206.4820|3265.4951|3317.6242|3380.0549|3493.6520|3563.5344|3627.8481|3704.6226|3740.0702|3744.2097|3744.2097,3765.35,speaking,lBI8DXevsDk.mp4,https://www.youtube.com/watch?v=lBI8DXevsDk
209,Start Time|25.3127|135.2000|469.3945|790.0778|934.8202|1039.9734|1173.7924|1307.4065|1351.1635|1443.8924|1537.0713|1585.2591|1630.8801|1688.5224|1752.4856|1932.7293|1993.9322|2017.8201|2037.8282|2155.5526|2167.8888|2272.0569|2295.3731|2375.1852|2415.7386|2484.5766|2578.1594|2675.0171|2744.5209|2773.2529|2865.7569|2897.7458|2916.3088|3270.3422|3471.6999|3522.8840|3609.4033|3633.9597|3685.4397|3765.7556|3820.1897,3840.91,speaking,mYF9wUzI490.mp4,https://www.youtube.com/watch?v=mYF9wUzI490
210,Start Time|30.3946|55.0392|157.0121|542.5121|703.0121|837.0120|978.5120|1071.5120|1190.5120|1403.0120|1531.5120|1606.0120|1659.0120|1787.0120|1864.5120|2023.0120|2078.5120|2174.5120|2225.5120|2300.5120|2384.5120|2462.5119|2524.0119|2569.0119|2627.5118|2664.0117|2809.5117|2888.5117|2942.5117|2988.5116|3042.5116|3087.5116|3118.0116|3286.0116|3370.0116|3593.5116|3728.5116|3825.5116|3938.5116|4030.0115|4035.0115|4104.0115,4130.41,speaking,_Awekr6-ilg.mp4,https://www.youtube.com/watch?v=_Awekr6-ilg
211,Start Time|10.6156|11.1155|29.9508|73.9493|88.8272|164.2794|563.8014|849.9691|1067.4056|1158.5850|1282.5571|1309.8671|1358.1238|1454.5927|1493.4938|1683.4234|1858.8520|1934.8053|2019.2729|2224.5054|2359.9415|2412.7353|2464.0648|2567.1313|2612.2075|2702.8515|2813.2758|2930.1105|2988.8800|3045.0632|3175.5882|3420.9930|3497.3919|3519.5373|3621.0940|3698.7444|3776.5599|3888.3375|3930.5755|4000.6220|4047.5526|4172.2504,4192.57,speaking,n4GQaRpGrhk.mp4,https://www.youtube.com/watch?v=n4GQaRpGrhk
212,Start Time|29.8040|224.5985|362.0658|430.4662|510.2582|718.9740|886.0742|1060.8570|1147.1052|1312.8348|1327.9942|1501.5888|1623.7119|1700.7378|1813.6534|1929.9302|2163.9874|2294.6373|2378.6452|2487.3852|2544.1527|2670.1498|2837.1492|2924.4003|3037.9240|3160.9469|3206.1817|3332.7361|3400.9168|3498.0782|3591.2628|3655.8018|3688.8153|3779.2797|3887.4787|3983.0299|4064.5191|4133.9673|4185.1771|4193.6244|4206.6773,4227.05,speaking,iQTDUc91ED4.mp4,https://www.youtube.com/watch?v=iQTDUc91ED4
213,Start Time|8.4154|44.8066|99.2300|160.5249|196.2961|224.9366|283.0523|316.308|340.9336|364.8137|450.3528|488.0201|551.8510|617.5004|696.1516|777.6028|824.8027|838.2381|871.9998|883.9723|945.5875|1014.6775|1027.4707|1081.0173|1150.4349|1173.7762|1209.1233|1264.8911|1315.0437|1347.9536|1421.0271|1438.1195|1459.2086|1488.8870|1523.7570|1588.7756|1784.1989|1874.9661|1918.5232|1979.9015|2038.8250|2124.9781|2148.0641|2208.1843|2285.4422|2331.0713|2470.5883|2542.6173|2585.5254|2657.2932|2759.0163|2841.0522|2856.7369|2882.8715|2913.4868|2921.0779|2937.2721|2992.4841|3020.0541|3029.4522|3044.3238|3061.3750|3121.8811|3152.1663|3169.2830|3208.1737|3220.7915|3234.7934|3272.4641|3301.8305|3325.0899|3393.7758|3419.7748|3455.3564|3488.3499|3511.1079|3556.3621|3588.9341|3607.0950|3627.2788|3673.9764|3700.1391|3719.1275,3801.08,bio-4,ejGQ2YGT2-8.mp4,https://www.youtube.com/watch?v=ejGQ2YGT2-8
214,Start Time|37.3420|195.8420|348.8224|513.8224|610.1958|723.1958|773.6085|1155.1106|1694.8468|1910.9391|1989.9391|2073.4391|2193.9391|2274.4391|2387.4391|2417.9390|2556.9390|2755.4390|2907.9390|3463.2811|3544.7810|3601.7810|3697.2810|3776.2810|4006.7810|4304.1691|4360.6691,4398.56,psy-1,fiWf6gpuXek.mp4,https://www.youtube.com/watch?v=fiWf6gpuXek
215,Start Time|7.7599|22.5230|35.5317|299.4666|352.4460|393.0526|413.1617|544.9094|655.4169|774.7075|793.3115|833.2297|889.7297|1001.9062|1063.4921|1171.0162|1220.5162|1276.3104|1375.7075|1460.8265|1491.6879|1533.9239|1550.9482|1582.3226|1683.0650|1806.9293|1884.3939|2119.9352|2191.2218|2326.8208|2362.3323|2398.7445|2525.2779|2544.2655|2604.9399|2657.0439|2720.6152|2756.0663|2772.0824|2863.6107|2877.5234|3016.4954|3247.4635|3360.4898|3584.2667|3612.0227,3627.07,bio-3,V-4SZ4f7kMc.mp4,https://www.youtube.com/watch?v=V-4SZ4f7kMc
216,Start Time|148.5|157|244|264.4999|601.9999|623.9999|1005.9999|1017.9999|1335.4999|1395.9999|1430.4999|1583.4998|1702.9997|1831.9997|1857.9997|1886.9997|1952.4997|1992.9997|2169.4997|2791.1675|2800.6675|2820.6675|3342.6675|3357.6674|3628.1674|3635.6674|3674.1674,3719.07,bio-3,IRFoKHjLol8.mp4,https://www.youtube.com/watch?v=IRFoKHjLol8
217,Start Time|153|184.4999|189.9999|215.9999|226.9999|273.9999|296.9999|412.4999|477.9999|622.4999|701.9999|840.9999|933.4999|1002.9999|1030.9999|1115.9999|1159.9999|1176.4999|1247.4999|1324.4999|1359.9999|1398.9999|1481.9999|1524.4999|1548.4999|1594.9999|1596.4999|1642.9999|1688.4999|1715.9999|1769.9999|1778.4999|1796.9999|1826.9999|1875.9999|1886.4999|1886.9999|1887.4999|1924.4999|1981.9999|2027.9999|2029.9999|2034.9999|2056.4999|2184.9999|2219.9999|2307.9999|2371.9999|2389.9999|2434.9999|2470.4999|2556.4999|2578.4999|2602.9999|2669.4999|2770.4999|2818.4999|2860.9999|2907.9999|2922.4999|2972.9999|2999.9999|3001.9999|3103.9999|3174.4999|3275.9999|3365.4999|3431.9999|3519.9999|3537.9999|3584.4999|3624.9999|3692.9999|3881.9999|3893.4999|3905.9999,3925.08,bio-3,lhvoqQzbcBY.mp4,https://www.youtube.com/watch?v=lhvoqQzbcBY
218,Start Time|161.2649|180.2649|211.2649|232.7649|253.2648|297.2648|326.2648|356.7648|387.7647|405.2647|461.7647|488.7647|514.7647|536.2647|594.2647|704.7647|795.2647|954.2647|1144.2647|1160.2646|1250.2646|1314.7645|1457.7645|1913.1051|1932.1050|1933.1050|1985.1049|2029.6049|2102.6049|2145.6049|2182.1049|2217.6049|2223.1048|2300.6048|2423.1048|2506.1048|2582.6048|2645.6048|2719.6048|2783.6048|2875.6048|2891.1047|2962.1047|3035.6047|3101.6047|3286.6046|3728.4367|3777.4367|3787.4366|3816.4366|3919.9366|3976.4366|4010.4366|4032.9365|4067.4365|4082.4364|4134.9363|4140.4363,4148.08,bio-3,QA-Td5Kvjqk.mp4,https://www.youtube.com/watch?v=QA-Td5Kvjqk
219,Start Time|14.4981|22.4981|459.4981|495.9981|519.9980|522.4980|607.4980|633.4980|811.4980|843.4980|850.4980|941.4980|1022.4980|1124.4980|1164.4980|1215.9980|1287.9980|1310.9980|1323.9980|1412.9980|1470.9980|1512.4980|1570.9980|1637.9980|1833.9980|1854.9980|1915.4980|1978.4980|1990.4980|2105.4980|2148.9980|2159.9980|2272.4980|2329.9980|2344.9980|2417.4980|2472.9980|2523.9980|2603.4980|2643.9980|2712.9980|2816.9980|2873.4980|2972.4980|3091.9980|3150.9980|3182.4980|3318.4980|3319.4980|3378.4980|3392.9979|3451.4979|3504.9979|3606.9979|3663.4979|3753.4979|3753.9979|3754.9979|3818.4979|3927.9979|3955.9979|4059.4979|4155.4979|4185.4979|4247.4979|4263.4979|4374.9979|4387.078,4392.08,bio-3,w9milH9QNhY.mp4,https://www.youtube.com/watch?v=w9milH9QNhY
220,Start Time|122.8096|125.0711|242.5036|416.6881|662.0150|738.3174|774.2325|798.3835|816.8684|851.1284|868.4064|1021.3240|1144.2250|1263.8764|1509.5762|1554.9570|1595.4007|1608.1579|1706.6046|1717.7846|1804.9851|1874.5127|1958.8849|2068.9858|2163.1075|2228.5904|2267.3993|2364.9533|2419.5456|2716.2764|2747.6110|2821.7019|2883.9573|2913.5705|2924.1566|3002.4373|3297.7436|3342.8299|3373.2289|3452.5978|3572.9005|3578.6455|3585.3570|3659.4858|3737.0704|3778.8098|3782.9529|3788.7574|3802.2577|3867.0126|3939.4203|3954.5054|4018.0836|4046.2948|4066.1148|4092.3848|4099.0200|4149.7090|4175.2499,4175.25,ml-1,L1TiP9P55-8.mp4,https://www.youtube.com/watch?v=L1TiP9P55-8
221,Start Time|6.5496|105.5496|110.5495|355.0495|358.5495|371.5494|416.5494|419.0494|426.5494|460.0494|476.5494|491.5493|500.0493|514.5493|515.0492|517.0492|517.5492|542.5492|691.0492|708.5492|762.0492|850.5492|1043.0492|1078.5491|1241.0491|1517.5491|1526.5490|1536.5490|1548.5489|1687.5489|1758.5489|1794.0489|1801.0489|1838.5489|1966.5489|2095.0489|2182.5489|2335.0489|2406.5489|2452.5488|2651.0488|2660.0487|2752.0487|2880.5487|2983.5486|2992.5486|3061.5485|3082.0485|3167.5485|3289.0485|3339.0484|3342.0483|3346.5482|3376.0482|3442.5482|3506.0482|3544.5482|3575.5482|3619.5482|3660.5482|3687.0481|3705.0481|3770.5481|3975.5481|4152.262,4152.26,ml-1,2_dZ5GBlRgU.mp4,https://www.youtube.com/watch?v=2_dZ5GBlRgU
222,Start Time|4.2628|135.4078|143.7596|510.1726|546.3471|668.6419|677.5558|747.4449|1088.7222|1174.8867|1345.3823|1361.0589|1389.1072|1414.3796|1582.8158|1585.7979|1758.2484|1988.9181|2018.4064|2032.1341|2056.6206|2141.7896|2171.1779|2474.4386|2521.0675|2545.6164|2650.4240|2699.4796|2732.3919|2871.7241|2877.2849|2975.0460|3214.4111|3286.9763|3344.0091|3419.5037|3484.4394|3556.2718|3612.3832|3684.6639|3719.8148|3743.4307|3750.6144|3853.1421|3876.6020|3893.3863|3932.5227|4012.6154|4016.4005|4038.8821|4048.9532,4075.99,ml-1,rLGIrhq8HlQ.mp4,https://www.youtube.com/watch?v=rLGIrhq8HlQ
223,Start Time|3.6618|53.6401|68.9563|152.3218|230.9824|299.2734|402.3299|525.1075|702.8446|722.9633|827.9592|831.4601|846.2552|902.5113|906.9226|936.1484|1200.9606|1260.1817|1272.8510|1395.6208|1418.7918|1431.0497|1509.0098|1518.5611|1577.7592|1615.9526|1720.7640|1903.1071|1998.3620|2123.2258|2226.8226|2265.4968|2269.4254|2330.6592|2496.0804|2496.8741|2586.2616|2630.2616|2661.6581|2696.2561|2706.0270|2778.4035|2796.7091|2915.8156|3014.4665|3067.6441|3081.4459|3087.9893|3089.0210|3154.9950|3195.5407|3213.9953|3225.1556|3249.2315|3334.1935|3357.1950|3428.2710|3470.4439|3645.6827|3841.4438|3847.6754|3858.7214|3901.5736|3908.9836|3913.9835|3914.9835|3916.9835|3922.4835|3971.7774,4076.1,ml-1,37z_tJD81y8.mp4,https://www.youtube.com/watch?v=37z_tJD81y8
224,Start Time|4.2670|151.2670|154.2669|212.2669|283.2669|332.2669|377.7669|383.2669|546.2669|772.2669|982.2669|1028.7668|1054.7668|1087.2668|1126.2667|1198.2667|1264.7667|1345.2667|1531.7667|1556.7667|1698.7667|1716.7667|1779.7666|1847.2666|1978.2666|2066.7666|2190.7665|2226.2665|2307.2665|2624.7665|2675.7665|2710.2665|2732.2665|2740.7665|2906.2665|3016.7664|3088.7664|3112.7664|3237.2664|3293.2664|3422.7663|3631.2663|3706.2663|3784.2663|3888.7663|4038.7663|4042.2663|4065.2663|4183.7663|4274.7663|4329.2663|4331.2663,4356.02,ml-1,2xr4P0WGKSA.mp4,https://www.youtube.com/watch?v=2xr4P0WGKSA
225,Start Time|5.2546|102.2546|108.2545|233.7545|357.7545|393.2545|399.7545|608.2558|702.8572|717.3572|1227.3571|1352.8571|1445.8571|1623.3570|1809.8570|1850.8570|1851.3570|1874.3570|1904.8570|1921.8570|1934.8570|1961.8569|1970.8568|1996.8567|2441.8022|2453.8022|2525.3022|2739.8022|2784.4604|2802.4604|2825.9604|2834.9603|2930.9603|2951.9603|2952.9603|2959.9603|2963.9602|2967.4602|2968.9601|2970.9600|2971.9599|2978.9599|3047.4599|3094.9599|3288.9599|3369.4599|3490.4598|3536.4598|3572.4598|3726.4598|3807.9597|3822.4597|3823.9597|3828.4597|3829.9597|3848.9597|4023.4597|4041.9597|4072.9597|4080.9596|4083.4595|4130.9595,4210.99,ml-1,xcOMHwjNLaA.mp4,https://www.youtube.com/watch?v=xcOMHwjNLaA
226,Start Time|35.4208|377.7410|719.4014|1344.4305|1377.9692|1491.3136|1685.7307|1789.2433|1954.8857|2053.9200|2084.1838|2193.4101|2281.7738|2319.7738|2474.4322|2556.7019|2638.1516|2709.5981|2745.0981|2870.1943|3037.6946|3070.1946|3106.8530|3159.2760|3182.8891|3301.3594|3308.0500|3316.3894|3513.2210|3639.3844|3765.5142|3772.7456|3842.9399|3905.6320|3915.9270|3962.2678|4057.1772|4060.2266|4061.7266|4073.2266|4084.7266|4141.2266,4192.18,ml-1,yPrwVpeysG8.mp4,https://www.youtube.com/watch?v=yPrwVpeysG8
227,Start Time|4.5|61.5|204|275.5|352.5|364.5|422|589.5|661|691.5|819|834.5|843.5|887|992|1049|1108|1171|1187|1200.5|1230.5|1330|1362.5|1439.5|1568.5|1646.5|1786.5|1807|1884.5|1971.5|2058|2218|2327.5|2433|2446.5|2489.5|2527.9999|2557.9999|2608.4999|2660.9999|2736.9999|2821.4999|2909.9999|3164.9999|3208.9999|3223.4999|3270.9999|3530.9999|3620.4998|3651.4998|3667.9998|3711.4998|3729.4998|3767.9998|3800.4998|3860.4998|3972.9998|3994.9998|3995.9998,4052.7,ml-1,4P4qBBxpthg.mp4,https://www.youtube.com/watch?v=4P4qBBxpthg
228,Start Time|245.7610|287.2610|585.2610|739.2610|774.2610|832.2610|846.7610|848.7610,857.07,anat-2,ALRJCeVT0fQ.mp4,https://www.youtube.com/watch?v=ALRJCeVT0fQ
229,Start Time|8.6414|42.1414|145.6413|181.1413|247.6413,284.93,dental,VTDQt-KO0YQ.mp4,https://www.youtube.com/watch?v=VTDQt-KO0YQ
230,Start Time|26.8789|64.3789|123.3789|184.3788|222.8788|283.8788|331.3788|361.8788|440.8788|528.3788,562.39,dental,xcyUm5ZEzng.mp4,https://www.youtube.com/watch?v=xcyUm5ZEzng
231,Start Time|10.1649|67.1649|228.6649|285.1649|370.6649|441.6648|579.2721,610.71,dental,reqF1EORKSg.mp4,https://www.youtube.com/watch?v=reqF1EORKSg
232,Start Time|10.1673|137.6673|296.6673|408.6673|455.6673|616.1672|718.6672,753.12,dental,EF-YTC5yHi0.mp4,https://www.youtube.com/watch?v=EF-YTC5yHi0
233,Start Time|10.1926|43.6926|145.1926|219.1926|264.1926|292.6925|351.6925|385.1925|386.6924|395.1924,432.12,dental,hPmpU72Cgsg.mp4,https://www.youtube.com/watch?v=hPmpU72Cgsg
234,Start Time|11.1691|50.6691|235.1691|291.6691|352.6691|395.6691|409.1691|445.6691|489.1691|516.6691|554.1691|572.1691|612.1691|632.1690|648.1690|691.1690|714.6689|726.1689,762.38,dental,Ewj3Wf9D4zw.mp4,https://www.youtube.com/watch?v=Ewj3Wf9D4zw
235,Start Time|10.9700|63.9700|68.9700|120.9700|136.4700|152.4700|194.9700|215.4700|265.4700|285.4700|310.9700|322.4700|358.4700|386.9700|407.4700|420.4700|456.9700|495.4700|505.4700|514.9699|522.4699|580.4699|589.9699,625.71,dental,cqoOAz8i6nI.mp4,https://www.youtube.com/watch?v=cqoOAz8i6nI
236,Start Time|35.9448|99.4448|158.4448|241.9448,276.18,dental,BODFN9kzQA8.mp4,https://www.youtube.com/watch?v=BODFN9kzQA8
237,Start Time|9.0926|45.0926|67.5926|134.0926|154.0926|244.5926|263.5926|278.0925|303.0925|330.0925|371.5925|460.0925|559.5925,593.76,dental,FhHqKGLeZkI.mp4,https://www.youtube.com/watch?v=FhHqKGLeZkI
238,Start Time|9.4853|27.9853|45.9853|70.4853|97.9853|129.9853|156.9853|198.4853|225.4853,257.58,dental,Zz3cO2MhwhQ.mp4,https://www.youtube.com/watch?v=Zz3cO2MhwhQ
239,Start Time|14.2536|37.2536|74.7536|98.7536|133.7536|185.2536|316.2536|371.2536|400.2536,432.26,dental,Yc0xxRAuwG0.mp4,https://www.youtube.com/watch?v=Yc0xxRAuwG0
240,Start Time|8.7694|28.7694|95.2694|117.2694|214.2694|254.7694|291.2694,328.08,dental,4dIGQ3L2YG4.mp4,https://www.youtube.com/watch?v=4dIGQ3L2YG4
241,Start Time|21.8055|64.1931|140.5106|213.5915|284.3913|340.3452|395.3452|449.8452|520.3452|554.8452|599.8452,766.93,dental,P4G8snnzQsM.mp4,https://www.youtube.com/watch?v=P4G8snnzQsM
242,Start Time|10.2764|87.7764|177.7764|265.7764|281.2764|287.7764|307.7764|483.2763|605.2763|662.7763|700.2763|790.2763|809.2763|820.2763,865.43,dental,D3uYW0jEsGs.mp4,https://www.youtube.com/watch?v=D3uYW0jEsGs
243,Start Time|10.3361|65.8361|136.0461|197.0461|277.5461|327.5461|428.0461|589.5461|631.0461|663.5461|723.0461|754.0461|779.5461,809.45,dental,zB08AVntCUc.mp4,https://www.youtube.com/watch?v=zB08AVntCUc
244,Start Time|12.8879|120.8879|241.8879|421.3879|486.8879|562.8878|594.8878|708.3878|816.3878,859.74,dental,Q1U1rOO6t4I.mp4,https://www.youtube.com/watch?v=Q1U1rOO6t4I
245,Start Time|11.4834|224.9834|289.4834|297.9834|353.4834|460.4834|548.4834|568.9833|575.4833|579.4833|755.4833|792.4833|800.9833|823.9833,870.08,dental,PsubtLiLToU.mp4,https://www.youtube.com/watch?v=PsubtLiLToU
246,Start Time|26.5|164.5|270.5|356.5|502|546|647|738,781.03,dental,po0Vy9N4kQ4.mp4,https://www.youtube.com/watch?v=po0Vy9N4kQ4
247,Start Time|16.6302|36.6302|71.6302|154.1302|360.1302|427.6301|430.6301|431.1301|456.6301|523.6301|598.1301|639.1301|650.6301|671.1301|681.1301|736.1301|765.1301,775.99,dental,ctvAcgDGm7Y.mp4,https://www.youtube.com/watch?v=ctvAcgDGm7Y
248,Start Time|32.3978|107.3978|147.3978|262.3978|302.8978|365.3978|431.3978,447.91,dental,Pl0nGwSl1aA.mp4,https://www.youtube.com/watch?v=Pl0nGwSl1aA
